X,Dayday,Class
A6441,50,UCSD102
A6442,50,UCSD102
A6443,50,UCSD102
A6444,50,UCSD102
A6445,50,UCSD102
A6446,50,UCSD102
A6447,50,UCSD102
A6448,50,UCSD102
A6449,50,UCSD102
A6450,50,UCSD102
A6451,50,UCSD102
A6452,50,UCSD102
A6453,50,UCSD102
A6454,50,UCSD102
A6455,50,UCSD102
A6456,50,UCSD102
A6457,50,UCSD102
A6458,50,UCSD102
A6459,50,UCSD102
A6460,50,UCSD102
A6461,50,UCSD102
A6462,50,UCSD102
A6463,50,UCSD102
A6464,50,UCSD102
A6465,50,UCSD102
A6466,50,UCSD102
A6467,50,UCSD102
A6468,50,UCSD102
A6469,50,UCSD102
A6470,50,UCSD102
A6471,50,UCSD102
A6472,50,UCSD102
A6473,50,UCSD102
A6474,50,UCSD102
A6475,50,UCSD102
A6476,50,UCSD102
A6477,50,UCSD102
A6478,50,UCSD102
A6479,50,UCSD102
A6480,50,UCSD102
A6481,50,UCSD102
A6482,50,UCSD102
A6483,50,UCSD102
A6484,50,UCSD102
A6485,50,UCSD102
A6486,50,UCSD102
A6487,50,UCSD102
A6488,50,UCSD102
A6489,50,UCSD102
A6490,50,UCSD102
A6491,50,UCSD102
A6492,50,UCSD102
A6493,50,UCSD102
A6494,50,UCSD102
A6495,50,UCSD102
A6496,50,UCSD102
A6497,50,UCSD102
A6498,50,UCSD102
A6499,50,UCSD102
A6500,50,UCSD102
A6501,50,UCSD102
A6502,50,UCSD102
A6503,50,UCSD102
A6504,50,UCSD102
A6505,50,UCSD102
A6506,50,UCSD102
A6507,50,UCSD102
A6508,50,UCSD102
A6509,50,UCSD102
A6510,50,UCSD102
A6511,50,UCSD102
A6512,50,UCSD102
A6513,50,UCSD102
A6514,50,UCSD102
A6515,50,UCSD102
A6516,50,UCSD102
A6517,50,UCSD102
A6518,50,UCSD102
A6519,50,UCSD102
A6520,50,UCSD102
A6521,50,UCSD102
A6522,50,UCSD102
A6523,50,UCSD102
A6524,50,UCSD102
A6525,50,UCSD102
A6526,50,UCSD102
A6527,50,UCSD102
A6528,50,UCSD102
A6529,50,UCSD102
A6530,50,UCSD102
A6531,50,UCSD102
A6532,50,UCSD102
A6533,50,UCSD102
A6534,50,UCSD102
A6535,50,UCSD102
A6536,50,UCSD102
A6537,50,UCSD102
A6538,50,UCSD102
A6539,50,UCSD102
A6540,50,UCSD102
A6541,50,UCSD102
A6542,50,UCSD102
A6543,50,UCSD102
A6544,50,UCSD102
A6545,50,UCSD102
A6546,50,UCSD102
A6547,50,UCSD102
A6548,50,UCSD102
A6549,50,UCSD102
A6550,50,UCSD102
A6551,50,UCSD102
A6552,50,UCSD102
A6553,50,UCSD102
A6554,50,UCSD102
A6555,50,UCSD102
A6556,50,UCSD102
A6557,50,UCSD102
A6558,50,UCSD102
A6559,50,UCSD102
A6560,50,UCSD102
A6561,50,UCSD102
A6562,50,UCSD102
A6563,50,UCSD102
A6564,50,UCSD102
A6565,50,UCSD102
A6566,50,UCSD102
A6567,50,UCSD102
A6568,50,UCSD102
A6569,50,UCSD102
A6570,50,UCSD102
A6571,50,UCSD102
A6572,50,UCSD102
A6573,50,UCSD102
A6574,50,UCSD102
A6575,50,UCSD102
A6576,50,UCSD102
A6577,50,UCSD102
A6578,50,UCSD102
A6579,50,UCSD102
A6580,50,UCSD102
A6581,50,UCSD102
A6582,50,UCSD102
A6583,50,UCSD102
A6584,50,UCSD102
A6585,50,UCSD102
A6586,50,UCSD102
A6587,50,UCSD102
A6588,50,UCSD102
A6589,50,UCSD102
A6590,50,UCSD102
A6591,50,UCSD102
A6592,50,UCSD102
A6593,50,UCSD102
A6594,50,UCSD102
A6595,50,UCSD102
A6596,50,UCSD102
A6597,50,UCSD102
A6598,50,UCSD102
A6599,50,UCSD102
A6600,50,UCSD102
A6601,50,UCSD102
A6602,50,UCSD102
A6603,50,UCSD102
A6604,50,UCSD102
A6605,50,UCSD102
A6606,50,UCSD102
A6607,50,UCSD102
A6608,50,UCSD102
A6609,50,UCSD102
A6610,50,UCSD102
A6611,50,UCSD102
A6612,50,UCSD102
A6613,50,UCSD102
A6614,50,UCSD102
A6615,50,UCSD102
A6616,50,UCSD102
A6617,50,UCSD102
A6618,50,UCSD102
A6619,50,UCSD102
A6620,50,UCSD102
A6621,50,UCSD102
A6622,50,UCSD102
A6623,50,UCSD102
A6624,50,UCSD102
A6625,50,UCSD102
A6626,50,UCSD102
A6627,50,UCSD102
A6628,50,UCSD102
A6629,50,UCSD102
A6630,50,UCSD102
A6631,50,UCSD102
A6632,50,UCSD102
A6633,50,UCSD102
A6634,50,UCSD102
A6635,50,UCSD102
A6636,50,UCSD102
A6637,50,UCSD102
A6638,50,UCSD102
A6639,50,UCSD102
A6640,50,UCSD102
A6641,50,UCSD102
A6642,50,UCSD102
A6643,50,UCSD102
A6644,50,UCSD102
A6645,50,UCSD102
A6646,50,UCSD102
A6647,50,UCSD102
A6648,50,UCSD102
A6649,50,UCSD102
A6650,50,UCSD102
A6651,50,UCSD102
A6652,50,UCSD102
A6653,50,UCSD102
A6654,50,UCSD102
A6655,50,UCSD102
A6656,50,UCSD102
A6657,50,UCSD102
A6658,50,UCSD102
A6659,50,UCSD102
A6660,50,UCSD102
A6661,50,UCSD102
A6662,50,UCSD102
A6663,50,UCSD102
A6664,50,UCSD102
A6665,50,UCSD102
A6666,50,UCSD102
A6667,50,UCSD102
A6668,50,UCSD102
A6669,50,UCSD102
A6670,50,UCSD102
A6671,50,UCSD102
A6672,50,UCSD102
A6673,50,UCSD102
A6674,50,UCSD102
A6675,50,UCSD102
A6676,50,UCSD102
A6677,50,UCSD102
A6678,50,UCSD102
A6679,50,UCSD102
A6680,50,UCSD102
A6681,50,UCSD102
A6682,50,UCSD102
A6683,50,UCSD102
A6684,50,UCSD102
A6685,50,UCSD102
A6686,50,UCSD102
A6687,50,UCSD102
A6688,50,UCSD102
A6689,50,UCSD102
A6690,50,UCSD102
A6691,50,UCSD102
A6692,50,UCSD102
A6693,50,UCSD102
A6694,50,UCSD102
A6695,50,UCSD102
A6696,50,UCSD102
A6697,50,UCSD102
A6698,50,UCSD102
A6699,50,UCSD102
A6700,50,UCSD102
A6701,50,UCSD102
A6702,50,UCSD102
A6703,50,UCSD102
A6704,50,UCSD102
A6705,50,UCSD102
A6706,50,UCSD102
A6707,50,UCSD102
A6708,50,UCSD102
A6709,50,UCSD102
A6710,50,UCSD102
A6711,50,UCSD102
A6712,50,UCSD102
A6713,50,UCSD102
A6714,50,UCSD102
A6715,50,UCSD102
A6716,50,UCSD102
A6717,50,UCSD102
A6718,50,UCSD102
A6719,50,UCSD102
A6720,50,UCSD102
A6721,50,UCSD102
A6722,50,UCSD102
A6723,50,UCSD102
A6724,50,UCSD102
A6725,50,UCSD102
A6726,50,UCSD102
A6727,50,UCSD102
A6728,50,UCSD102
A6729,50,UCSD102
A6730,50,UCSD102
A6731,50,UCSD102
A6732,50,UCSD102
A6733,50,UCSD102
A6734,50,UCSD102
A6735,50,UCSD102
A6736,50,UCSD102
A6737,50,UCSD102
A6738,50,UCSD102
A6739,50,UCSD102
A6740,50,UCSD102
A6741,50,UCSD102
A6742,50,UCSD102
A6743,70,UCSD102
A6744,70,UCSD102
A6745,70,UCSD102
A6746,70,UCSD102
A6747,70,UCSD102
A6748,70,UCSD102
A6749,70,UCSD102
A6750,70,UCSD102
A6751,70,UCSD102
A6752,70,UCSD102
A6753,70,UCSD102
A6754,70,UCSD102
A6755,70,UCSD102
A6756,70,UCSD102
A6757,70,UCSD102
A6758,70,UCSD102
A6759,70,UCSD102
A6760,70,UCSD102
A6761,70,UCSD102
A6762,70,UCSD102
A6763,70,UCSD102
A6764,70,UCSD102
A6765,70,UCSD102
A6766,70,UCSD102
A6767,70,UCSD102
A6768,70,UCSD102
A6769,70,UCSD102
A6770,70,UCSD102
A6771,70,UCSD102
A6772,70,UCSD102
A6773,70,UCSD102
A6774,70,UCSD102
A6775,70,UCSD102
A6776,70,UCSD102
A6777,70,UCSD102
A6778,70,UCSD102
A6779,70,UCSD102
A6780,70,UCSD102
A6781,70,UCSD102
A6782,70,UCSD102
A6783,70,UCSD102
A6784,70,UCSD102
A6785,70,UCSD102
A6786,70,UCSD102
A6787,70,UCSD102
A6788,70,UCSD102
A6789,70,UCSD102
A6790,70,UCSD102
A6791,70,UCSD102
A6792,70,UCSD102
A6793,70,UCSD102
A6794,70,UCSD102
A6795,70,UCSD102
A6796,70,UCSD102
A6797,70,UCSD102
A6798,70,UCSD102
A6799,70,UCSD102
A6800,70,UCSD102
A6801,70,UCSD102
A6802,70,UCSD102
A6803,70,UCSD102
A6804,70,UCSD102
A6805,70,UCSD102
A6806,70,UCSD102
A6807,70,UCSD102
A6808,70,UCSD102
A6809,70,UCSD102
A6810,70,UCSD102
A6811,70,UCSD102
A6812,70,UCSD102
A6813,70,UCSD102
A6814,70,UCSD102
A6815,70,UCSD102
A6816,70,UCSD102
A6817,70,UCSD102
A6818,70,UCSD102
A6819,70,UCSD102
A6820,70,UCSD102
A6821,70,UCSD102
A6822,70,UCSD102
A6823,70,UCSD102
A6824,70,UCSD102
A6825,70,UCSD102
A6826,70,UCSD102
A6827,70,UCSD102
A6828,70,UCSD102
A6829,70,UCSD102
A6830,70,UCSD102
A6831,70,UCSD102
A6832,70,UCSD102
A6833,70,UCSD102
A6834,70,UCSD102
A6835,70,UCSD102
A6836,70,UCSD102
A6837,70,UCSD102
A6838,70,UCSD102
A6839,70,UCSD102
A6840,70,UCSD102
A6841,70,UCSD102
A6842,70,UCSD102
A6843,70,UCSD102
A6844,70,UCSD102
A6845,70,UCSD102
A6846,70,UCSD102
A6847,70,UCSD102
A6848,70,UCSD102
A6849,70,UCSD102
A6850,70,UCSD102
A6851,70,UCSD102
A6852,70,UCSD102
A6853,70,UCSD102
A6854,70,UCSD102
A6855,70,UCSD102
A6856,70,UCSD102
A6857,70,UCSD102
A6858,70,UCSD102
A6859,70,UCSD102
A6860,70,UCSD102
A6861,70,UCSD102
A6862,70,UCSD102
A6863,70,UCSD102
A6864,70,UCSD102
A6865,70,UCSD102
A6866,70,UCSD102
A6867,70,UCSD102
A6868,70,UCSD102
A6869,70,UCSD102
A6870,70,UCSD102
A6871,70,UCSD102
A6872,70,UCSD102
A6873,70,UCSD102
A6874,70,UCSD102
A6875,70,UCSD102
A6876,70,UCSD102
A6877,70,UCSD102
A6878,70,UCSD102
A6879,70,UCSD102
A6880,70,UCSD102
A6881,70,UCSD102
A6882,70,UCSD102
A6883,70,UCSD102
A6884,70,UCSD102
A6885,70,UCSD102
A6886,70,UCSD102
A6887,70,UCSD102
A6888,70,UCSD102
A6889,70,UCSD102
A6890,70,UCSD102
A6891,70,UCSD102
A6892,70,UCSD102
A6893,70,UCSD102
A6894,70,UCSD102
A6895,70,UCSD102
A6896,70,UCSD102
A6897,70,UCSD102
A6898,70,UCSD102
A6899,70,UCSD102
A6900,70,UCSD102
A6901,70,UCSD102
A6902,70,UCSD102
A6903,70,UCSD102
A6904,70,UCSD102
A6905,70,UCSD102
A6906,70,UCSD102
A6907,70,UCSD102
A6908,70,UCSD102
A6909,70,UCSD102
A6910,70,UCSD102
A6911,70,UCSD102
A6912,70,UCSD102
A6913,70,UCSD102
A6914,70,UCSD102
A6915,70,UCSD102
A6916,70,UCSD102
A6917,70,UCSD102
A6918,70,UCSD102
A6919,70,UCSD102
A6920,70,UCSD102
A6921,70,UCSD102
A6922,70,UCSD102
A6923,70,UCSD102
A6924,70,UCSD102
A6925,70,UCSD102
A6926,70,UCSD102
A6927,70,UCSD102
A6928,70,UCSD102
A6929,70,UCSD102
A6930,70,UCSD102
A6931,70,UCSD102
A6932,70,UCSD102
A6933,70,UCSD102
A6934,70,UCSD102
A6935,70,UCSD102
A6936,70,UCSD102
A6937,70,UCSD102
A6938,70,UCSD102
A6939,70,UCSD102
A6940,70,UCSD102
A6941,70,UCSD102
A6942,70,UCSD102
A6943,70,UCSD102
A6944,70,UCSD102
A6945,70,UCSD102
A6946,70,UCSD102
A6947,70,UCSD102
A6948,70,UCSD102
A6949,70,UCSD102
A6950,70,UCSD102
A6951,70,UCSD102
A6952,70,UCSD102
A6953,70,UCSD102
A6954,70,UCSD102
A6955,70,UCSD102
A6956,70,UCSD102
A6957,70,UCSD102
A6958,70,UCSD102
A6959,70,UCSD102
A6960,70,UCSD102
A6961,70,UCSD102
A6962,70,UCSD102
A6963,70,UCSD102
A6964,70,UCSD102
A6965,70,UCSD102
A6966,70,UCSD102
A6967,70,UCSD102
A6968,70,UCSD102
A6969,70,UCSD102
A6970,70,UCSD102
A6971,70,UCSD102
A6972,70,UCSD102
A6973,70,UCSD102
A6974,70,UCSD102
A6975,70,UCSD102
A6976,70,UCSD102
A6977,70,UCSD102
A6978,70,UCSD102
A6979,70,UCSD102
A6980,70,UCSD102
A6981,70,UCSD102
A6982,70,UCSD102
A6983,70,UCSD102
A6984,70,UCSD102
A6985,70,UCSD102
A6986,70,UCSD102
A6987,70,UCSD102
A6988,70,UCSD102
A6989,70,UCSD102
A6990,70,UCSD102
A6991,70,UCSD102
A6992,70,UCSD102
A6993,70,UCSD102
A6994,70,UCSD102
A6995,70,UCSD102
A6996,70,UCSD102
A6997,70,UCSD102
A6998,70,UCSD102
A6999,70,UCSD102
A7000,70,UCSD102
A7001,70,UCSD102
A7002,70,UCSD102
A7003,70,UCSD102
A7004,70,UCSD102
A7005,70,UCSD102
A7006,70,UCSD102
A7007,70,UCSD102
A7008,70,UCSD102
A7009,70,UCSD102
A7010,70,UCSD102
A7011,70,UCSD102
A7012,70,UCSD102
A7013,70,UCSD102
A7014,70,UCSD102
A7015,70,UCSD102
A7016,70,UCSD102
A7017,70,UCSD102
A7018,70,UCSD102
A7019,70,UCSD102
A7020,70,UCSD102
A7021,70,UCSD102
A7022,70,UCSD102
A7023,70,UCSD102
A7024,70,UCSD102
A7025,70,UCSD102
A7026,70,UCSD102
A7027,70,UCSD102
A7028,70,UCSD102
A7029,70,UCSD102
A7030,70,UCSD102
A7031,70,UCSD102
A7032,70,UCSD102
A7033,70,UCSD102
A7034,70,UCSD102
A7035,70,UCSD102
A7036,70,UCSD102
A7037,70,UCSD102
A7038,70,UCSD102
A7039,70,UCSD102
A7040,70,UCSD102
A7041,70,UCSD102
A7042,70,UCSD102
A7043,70,UCSD102
A7044,70,UCSD102
A7045,70,UCSD102
A7046,70,UCSD102
A7047,70,UCSD102
A7048,70,UCSD102
A7049,70,UCSD102
A7050,70,UCSD102
A7051,70,UCSD102
A7052,70,UCSD102
A7053,70,UCSD102
A7054,70,UCSD102
A7055,70,UCSD102
A7056,70,UCSD102
A7057,70,UCSD102
A7058,70,UCSD102
A7059,70,UCSD102
A7060,70,UCSD102
A7061,70,UCSD102
A7062,70,UCSD102
A7063,70,UCSD102
A7064,70,UCSD102
A7065,70,UCSD102
A7066,70,UCSD102
A7067,70,UCSD102
A7068,70,UCSD102
A7069,70,UCSD102
A7070,70,UCSD102
A7071,70,UCSD102
A7072,70,UCSD102
A7073,70,UCSD102
A7074,70,UCSD102
A7075,70,UCSD102
A7076,70,UCSD102
A7077,70,UCSD102
A7078,70,UCSD102
A7079,70,UCSD102
A7080,70,UCSD102
A7081,70,UCSD102
A7082,70,UCSD102
A7083,70,UCSD102
A7084,70,UCSD102
A7085,70,UCSD102
A7086,70,UCSD102
A7087,70,UCSD102
A7088,70,UCSD102
A7089,70,UCSD102
A7090,70,UCSD102
A7091,70,UCSD102
A7092,70,UCSD102
A7093,70,UCSD102
A7094,70,UCSD102
A7095,70,UCSD102
A7096,70,UCSD102
A7097,70,UCSD102
A7098,70,UCSD102
A7099,70,UCSD102
A7100,70,UCSD102
A7101,70,UCSD102
A7102,70,UCSD102
A7103,70,UCSD102
A7104,70,UCSD102
A7105,70,UCSD102
A7106,70,UCSD102
A7107,70,UCSD102
A7108,70,UCSD102
A7109,70,UCSD102
A7110,70,UCSD102
A7111,70,UCSD102
A7112,70,UCSD102
A7113,70,UCSD102
A7114,70,UCSD102
A7115,70,UCSD102
A7116,70,UCSD102
A7117,70,UCSD102
A7118,70,UCSD102
A7119,70,UCSD102
A7120,70,UCSD102
A7121,70,UCSD102
A7122,70,UCSD102
A7123,70,UCSD102
A7124,70,UCSD102
A7125,70,UCSD102
A7126,70,UCSD102
A7127,70,UCSD102
A7128,70,UCSD102
A7129,70,UCSD102
A7130,70,UCSD102
A7131,70,UCSD102
A7132,70,UCSD102
A7133,70,UCSD102
A7134,70,UCSD102
A7135,70,UCSD102
A7136,70,UCSD102
A7137,70,UCSD102
A7138,70,UCSD102
A7139,70,UCSD102
A7140,70,UCSD102
A7141,70,UCSD102
A7142,70,UCSD102
A7143,70,UCSD102
A7144,70,UCSD102
A7145,70,UCSD102
A7146,70,UCSD102
A7147,70,UCSD102
A7148,70,UCSD102
A7149,70,UCSD102
A7150,70,UCSD102
A7151,70,UCSD102
A7152,70,UCSD102
A7153,70,UCSD102
A7154,70,UCSD102
A7155,70,UCSD102
A7156,70,UCSD102
A7157,70,UCSD102
A7158,70,UCSD102
A7159,70,UCSD102
A7160,70,UCSD102
A7161,70,UCSD102
A7162,70,UCSD102
A7163,70,UCSD102
A7164,70,UCSD102
A7165,70,UCSD102
A7166,70,UCSD102
A7167,70,UCSD102
A7168,70,UCSD102
A7169,70,UCSD102
A7170,70,UCSD102
A7171,70,UCSD102
A7172,70,UCSD102
A7173,70,UCSD102
A7174,70,UCSD102
A7175,70,UCSD102
A7176,70,UCSD102
A7177,70,UCSD102
A7178,70,UCSD102
A7179,70,UCSD102
A7180,70,UCSD102
A7181,70,UCSD102
A7182,70,UCSD102
A7183,70,UCSD102
A7184,70,UCSD102
A7185,70,UCSD102
A7186,70,UCSD102
A7187,70,UCSD102
A7188,70,UCSD102
A7189,70,UCSD102
A7190,70,UCSD102
A7191,70,UCSD102
A7192,70,UCSD102
A7193,70,UCSD102
A7194,70,UCSD102
A7195,70,UCSD102
A7196,70,UCSD102
A7197,70,UCSD102
A7198,70,UCSD102
A7199,70,UCSD102
A7200,70,UCSD102
A7201,70,UCSD102
A7202,70,UCSD102
A7203,70,UCSD102
A7204,70,UCSD102
A7205,70,UCSD102
A7206,70,UCSD102
A7207,70,UCSD102
A7208,70,UCSD102
A7209,70,UCSD102
A7210,70,UCSD102
A7211,70,UCSD102
A7212,70,UCSD102
A7213,70,UCSD102
A7214,70,UCSD102
A7215,70,UCSD102
A7216,70,UCSD102
A7217,70,UCSD102
A7218,70,UCSD102
A7219,70,UCSD102
A7220,70,UCSD102
A7221,70,UCSD102
A7222,70,UCSD102
A7223,70,UCSD102
A7224,70,UCSD102
A7225,70,UCSD102
