Base,Day,FOV,mask_label,redox_ratio_norm_mean,redox_ratio_norm_stdev,nadh_intensity_mean,nadh_intensity_stdev,nadh_a1_mean,nadh_a1_stdev,nadh_a1_intensity_weighted_mean,nadh_a1_intensity_weighted_stdev,nadh_a2_mean,nadh_a2_stdev,nadh_a2_intensity_weighted_mean,nadh_a2_intensity_weighted_stdev,nadh_t1_mean,nadh_t1_stdev,nadh_t1_intensity_weighted_mean,nadh_t1_intensity_weighted_stdev,nadh_t2_mean,nadh_t2_stdev,nadh_t2_intensity_weighted_mean,nadh_t2_intensity_weighted_stdev,nadh_tau_mean_mean,nadh_tau_mean_stdev,nadh_tau_mean_intensity_weighted_mean,nadh_tau_mean_intensity_weighted_stdev,fad_intensity_mean,fad_intensity_stdev,fad_a1_mean,fad_a1_stdev,fad_a1_intensity_weighted_mean,fad_a1_intensity_weighted_stdev,fad_a2_mean,fad_a2_stdev,fad_a2_intensity_weighted_mean,fad_a2_intensity_weighted_stdev,fad_t1_mean,fad_t1_stdev,fad_t1_intensity_weighted_mean,fad_t1_intensity_weighted_stdev,fad_t2_mean,fad_t2_stdev,fad_t2_intensity_weighted_mean,fad_t2_intensity_weighted_stdev,fad_tau_mean_mean,fad_tau_mean_stdev,fad_tau_mean_intensity_weighted_mean,fad_tau_mean_intensity_weighted_stdev,redox_ratio_mean,redox_ratio_stdev,,,flirr_mean,flirr_stdev
UCSD102,120,10,53,0.592722426,0.074619375,1472.779874,521.8872098,70.75561258,2.775095854,70.85485275,2.805666878,29.24438742,2.775095854,29.14514725,2.805666878,348.1379371,41.77972325,353.973185,40.44642145,2242.953648,119.3690284,2261.007198,114.5557205,901.1087927,77.32597333,908.4711623,74.52124404,986.6792453,419.4348447,76.92177925,1.557056142,76.76355131,1.554312216,23.07822075,1.557056142,23.23644869,1.554312216,240.0257736,24.51386882,242.6857615,23.04925007,1897.04327,108.8820821,1912.517894,105.1765473,622.044052,44.73643733,630.2375392,41.9777966,1.523301014,0.384045612,,,0.380318598,0.036716878
UCSD102,120,10,54,0.590761793,0.083926464,1576.141161,536.7435696,72.70161781,3.814840517,72.47129947,3.54552908,27.29838219,3.814840517,27.52870053,3.54552908,374.8996174,79.97250683,392.83117,77.06089082,2300.194789,178.7210934,2337.313489,169.852651,900.5292985,146.9085786,927.9831571,137.2584522,1061.583113,362.5127825,77.85298654,2.607933651,78.15324392,2.905847391,22.14701346,2.607933651,21.84675608,2.905847391,228.6114433,26.63174695,227.8717306,26.04237055,1872.530541,162.2640391,1862.682117,175.0735213,594.6509198,78.24913205,587.9484419,86.52289543,1.53316648,0.443349187,,,0.352069717,0.055471049
UCSD102,120,10,55,0.553699545,0.072556083,1226.478114,495.7130093,72.27669747,1.872284495,72.1425691,1.832284295,27.72330253,1.872284495,27.8574309,1.832284295,330.334798,55.38642031,344.7050233,53.34418458,2220.346532,163.793724,2258.465699,158.1618181,853.5301291,84.85208325,876.9241527,79.35941394,924.1026936,237.0846953,78.10469865,1.496996016,78.04908339,1.46977258,21.89530135,1.496996016,21.95091661,1.46977258,233.0759411,25.20877162,234.1508997,24.62885675,1832.383232,107.0049382,1845.416327,105.7604993,582.772332,42.45465478,587.3968595,42.07513023,1.297694747,0.355701025,,,0.355162869,0.026091423
UCSD102,120,10,56,0.589023202,0.082649673,1560.330709,539.8205212,73.73269554,2.027136723,73.63428866,1.848014235,26.26730446,2.027136723,26.36571134,1.848014235,361.9031811,51.16412727,371.521211,45.35860285,2276.908609,158.2793883,2303.026466,139.8168405,864.3763382,81.91330841,880.0300092,67.39589876,1027.519685,309.3889376,78.4254958,1.376154636,78.41754174,1.32208378,21.5745042,1.376154636,21.58245826,1.32208378,235.1019528,25.0147151,235.0571414,23.88688599,1861.373123,109.0907048,1872.57221,105.8503813,585.4765861,38.99731976,587.9638067,36.27507643,1.515745431,0.422315838,,,0.335091234,0.026993173
UCSD102,120,10,57,0.582666952,0.076580745,1481.9869,534.4083083,72.72150044,2.16000179,72.5545363,2.099255915,27.27849956,2.16000179,27.4454637,2.099255915,361.4425939,63.74688393,377.5159963,56.19008703,2283.436681,165.3377499,2319.331932,149.9142777,884.9290005,97.45275565,909.2681448,80.80579258,995.2751092,216.9299654,77.49409913,1.657910244,77.45965325,1.64963525,22.50590087,1.657910244,22.54034675,1.64963525,225.1939607,21.00650688,226.1925881,20.69865819,1804.590524,113.7560967,1815.487975,114.4895778,579.7051416,35.755444,583.4272304,34.78776393,1.468076702,0.397370512,,,0.352171635,0.028980794
UCSD102,120,10,58,0.590821292,0.073511322,1534.574966,477.9112014,73.1266652,2.361470485,73.09194994,2.338549817,26.8733348,2.361470485,26.90805006,2.338549817,349.8852737,48.06218693,356.3127308,46.51011376,2285.2689,145.3154446,2303.095701,139.9071098,869.0402936,79.67374483,879.1628491,76.27226056,1055.441541,430.1994503,78.06692627,1.714309637,78.21240371,1.787081898,21.93307373,1.714309637,21.78759629,1.787081898,229.7186547,23.13834282,229.9851807,22.33189361,1840.40282,102.822594,1848.315881,97.88562432,582.6158032,44.29894336,582.2260225,44.4048503,1.515210174,0.40427268,,,0.344523246,0.032554602
UCSD102,120,10,59,0.616699015,0.082534819,1482.027743,516.6148758,74.39259987,2.183937971,74.36293576,2.123761927,25.60740013,2.183937971,25.63706424,2.123761927,346.9818613,56.5754555,359.1261009,54.62727501,2279.550101,167.803848,2310.940185,161.7594541,841.2428681,91.99271964,858.7565204,86.03120804,902.4350567,373.5891981,77.75714502,1.685367152,77.79205934,1.72665687,22.24285498,1.685367152,22.20794066,1.72665687,231.833348,24.92591383,230.758015,24.75042115,1814.797869,122.2916413,1825.573716,119.0918033,583.6087023,47.4553093,584.6401203,47.10907351,1.717053437,0.516936124,,,0.329472423,0.028866527
UCSD102,120,10,60,0.609833543,0.072009099,1449.70614,445.1183723,72.75656711,2.109297987,72.68089003,2.120695316,27.24343289,2.109297987,27.31910997,2.120695316,348.5841579,45.81021961,355.0302833,45.31846395,2295.273728,124.3075627,2311.643423,123.0674555,877.8312255,69.0654697,888.3692997,66.14830848,900.9736842,260.4228498,78.51514518,1.459930348,78.59763426,1.469675841,21.48485482,1.459930348,21.40236574,1.469675841,230.4820614,22.34947485,230.7290422,21.97149782,1835.669737,98.25776441,1838.658426,98.52621507,575.2145465,40.3598131,574.7922623,41.49840716,1.64896913,0.475006989,,,0.347202818,0.028888814
UCSD102,120,1,2,0.644721842,0.074573123,1708.926295,616.4429361,74.67761145,2.78625156,75.04076094,2.692114173,25.32238855,2.78625156,24.95923906,2.692114173,390.5587662,62.36256344,405.8890632,55.99260024,2224.034373,173.8350506,2261.42385,156.3766799,853.1163187,79.47871984,867.3834735,68.34032261,895.6454183,325.1047146,77.90891726,1.959826455,77.85186036,2.063408814,22.09108274,1.959826455,22.14813964,2.063408814,213.2553451,26.54949552,214.0628907,25.92646968,1898.131855,130.9151547,1909.425797,130.9308088,585.7566786,59.74189038,590.0598994,61.67394921,1.920039146,0.516802016,,,0.325131648,0.035673664
UCSD102,120,1,3,0.610082863,0.114736905,1400.781335,656.2387407,75.46965585,3.544522239,75.21472916,3.042347874,24.53034417,3.544522177,24.78527084,3.042347867,355.2706359,72.56666772,378.2328472,62.05445049,2134.812298,198.9391194,2189.730339,171.2955534,791.9947546,123.8167171,826.5073943,95.06000778,796.257384,322.63425,78.72082829,1.858662028,78.85513341,1.895630869,21.27917171,1.858662028,21.14486659,1.895630869,210.2163473,26.50182179,210.4754397,25.62127795,1821.787126,131.1398201,1833.294607,126.8598949,552.8536857,52.06692851,553.4200501,51.74113943,1.761148099,0.697955411,,,0.312130945,0.047676532
UCSD102,120,1,4,0.635663608,0.119322354,1127.416083,559.6214688,73.70663661,3.654789943,73.06050594,3.165925118,26.29336339,3.654789943,26.93949406,3.165925118,353.9122917,80.36810277,381.3655415,72.69420025,2159.219964,229.315856,2230.18575,212.1115968,829.4403075,144.7575349,879.2277153,119.0793187,555.3168317,151.3267799,77.92709887,2.668012658,77.83142622,2.652269022,22.07290113,2.668012658,22.16857378,2.652269022,210.9633866,33.369441,211.2380872,32.54801463,1862.523924,191.7769558,1871.315174,187.2945333,576.7484318,84.24903339,580.556516,83.70157945,2.027007818,0.910646543,,,0.338254068,0.051149148
UCSD102,120,1,6,0.568676125,0.124899025,1151.395755,652.8133933,74.75674906,3.658451509,73.97008986,2.86442565,25.24325097,3.658451372,26.02991014,2.864425621,354.9195206,84.81651032,390.7687675,71.97518468,2130.591236,227.2910499,2215.790854,191.5464417,804.0501405,149.1192026,864.7779409,109.805141,728.0337079,217.1658758,79.07461742,1.928340464,78.94479928,2.001637781,20.92538258,1.928340464,21.05520072,2.001637781,203.3988739,25.85613336,203.8886388,25.6923603,1806.35716,146.0048102,1821.64473,147.4808771,539.1541508,59.96601245,545.0128747,62.48205418,1.508958745,0.677325138,,,0.319809342,0.04914585
UCSD102,120,1,9,0.64466671,0.077912836,1549.039018,561.2841888,74.37040046,3.011341089,74.59282628,2.836600243,25.62959955,3.011341062,25.40717372,2.836600239,381.5451227,62.72088238,396.9378238,54.73957436,2198.821798,180.983857,2235.423288,161.703446,846.1282085,91.45267533,862.6282224,74.56589183,796.1105511,218.4064628,78.28768137,1.948666259,78.21468049,2.044058755,21.71231863,1.948666259,21.78531951,2.044058755,212.1364793,26.7138225,212.8812787,26.56916831,1866.186066,136.0139791,1878.83591,135.4596082,571.1707967,56.15823882,575.916962,58.2815097,1.921048648,0.505721527,,,0.327600237,0.039228948
UCSD102,120,1,10,0.616100019,0.12013095,1147.914458,635.4689037,75.30774397,4.634459007,74.63178305,3.851830442,24.69225604,4.634458967,25.36821695,3.851830433,349.7867158,81.7192566,383.6597819,71.55632333,2128.515717,226.1669522,2211.771167,199.6554625,790.5089511,160.6569601,847.5568902,128.8853299,609.3552883,200.8217418,77.90208997,2.942676026,77.7600034,2.976398943,22.09790998,2.942676261,22.23999656,2.976399142,210.6694676,35.58073195,210.9271105,35.11451121,1877.794561,196.9581808,1889.522748,191.6851034,580.572937,93.95065562,585.8604371,94.64359432,1.841255924,0.789867216,,,0.318442844,0.065906043
UCSD102,120,1,13,0.616774551,0.083281104,1280.36988,541.7714113,73.67628535,2.842648895,73.72072714,2.797322214,26.32371465,2.842648895,26.27927286,2.797322214,362.0894351,63.33268777,380.0526599,58.72081795,2177.782861,178.3118581,2220.283913,167.262052,838.6152174,93.2494152,862.0103609,82.01085551,731.0343415,208.1149448,78.5311666,2.002298192,78.41261661,2.060601629,21.46883338,2.002298283,21.58738336,2.060601797,209.691,28.27547077,209.8683663,27.99601936,1840.305038,137.0537025,1854.74411,137.3671494,559.6864375,59.41754458,565.0553736,61.67218538,1.720448081,0.530008302,,,0.335490009,0.0375085
UCSD102,120,1,15,0.621526987,0.087430412,1483.789734,596.5919125,74.58644126,2.935555369,74.7430678,2.773619332,25.41355874,2.935555369,25.2569322,2.773619332,387.7863146,64.2268859,404.2015379,55.87148772,2200.277382,177.5104082,2239.915594,160.4608349,846.9247515,92.01958204,865.9649183,72.44121194,832.2712629,274.0940335,78.35905629,1.894210837,78.31587921,1.997417908,21.64094373,1.894210707,21.68412081,1.997417752,207.6474797,26.29198451,208.2931826,26.59333422,1871.484948,138.1325708,1883.416672,137.5779938,567.8954353,58.19438353,571.8969287,60.67268913,1.760265161,0.527873602,,,0.324554351,0.038345665
UCSD102,120,1,16,0.595785434,0.106960632,1180.546815,575.4795539,73.52419276,3.467360135,72.79703548,3.31837812,26.47580724,3.467360135,27.20296452,3.31837812,362.4712278,65.5651676,382.5684805,59.9952929,2157.895,209.8665236,2217.993639,217.4591099,838.3058328,129.5128523,882.9653365,127.9349744,697.1998069,158.0459241,79.68695145,1.832553142,79.50359272,1.853030973,20.31304855,1.832553142,20.49640728,1.853030973,194.3364078,26.17621418,195.7041677,25.96984375,1798.057925,135.4947262,1813.438282,135.6433309,520.2688908,57.58330359,527.518097,58.63022283,1.625832883,0.595437014,,,0.332799801,0.046891599
UCSD102,120,1,18,0.656074207,0.107874074,1399.566405,636.1010033,74.20687365,3.953129837,74.26800597,3.792244009,25.79312635,3.953129837,25.73199403,3.792244009,365.7432966,71.54075808,385.7455571,69.27834347,2145.104712,209.3697068,2202.797832,207.7079011,824.3219507,125.4817231,852.6762902,118.4521982,684.3218866,384.0512167,78.10872019,2.522272192,78.2242798,2.494459384,21.89127984,2.522272047,21.77572022,2.494459288,209.9227186,32.96222901,210.5102198,31.93823247,1841.463852,154.9985506,1850.223344,146.99589,567.0735272,71.22555704,567.6211506,70.38542724,2.165329757,0.865066102,,,0.330810166,0.053390726
UCSD102,120,1,19,0.554039423,0.145000801,939.9833703,556.6308202,76.2362765,3.872661214,75.02754643,3.066980711,23.7637235,3.872661214,24.97245357,3.066980711,322.1859778,72.19324882,351.3305656,61.55752204,2047.03214,217.4203306,2120.551625,181.0616395,732.9283872,138.6836015,792.6232191,104.700061,604.6862528,106.6949576,80.42802572,1.869120152,80.27712162,1.88754749,19.57197428,1.869120152,19.72287838,1.88754749,188.4404266,27.59110425,189.5456829,27.87010892,1734.381984,138.3772723,1747.896128,139.2304226,490.9649419,56.22910029,496.9242838,57.58297282,1.479494446,0.753126073,,,0.296016384,0.050797768
UCSD102,120,1,20,0.645837681,0.076409314,1633.729387,572.3475486,74.99504619,2.799877397,75.37503076,2.676937275,25.00495381,2.799877397,24.62496924,2.676937275,398.8829165,56.39199296,412.654042,47.95548541,2201.543689,166.7195502,2233.711606,150.0746143,847.9676083,70.12112592,859.2941806,53.2357393,832.9318182,183.5908077,78.3848815,1.793380322,78.20605882,1.759549275,21.6151185,1.793380322,21.79394118,1.759549275,206.729287,25.15528312,207.3442157,24.53228632,1887.621327,129.4436731,1901.417516,126.4834768,570.0890535,54.0688705,576.5384835,52.9579405,1.924510152,0.486212122,,,0.319006994,0.034919677
UCSD102,120,1,21,0.60768388,0.116222478,1460.871795,775.287237,75.79589103,2.735964883,75.33963082,2.060656886,24.20410897,2.735964883,24.66036918,2.060656886,363.7765043,80.23105532,401.6610739,64.09451073,2110.803761,202.4433832,2191.119649,173.4639331,785.8356155,121.3821594,841.5611602,86.38354919,782.3247863,224.2928614,78.57805085,1.968510977,78.21624103,1.925521627,21.42194915,1.968510977,21.78375897,1.925521627,192.1547222,26.04140986,194.3580359,24.39988119,1839.995556,187.7062911,1882.95766,176.855631,546.3010609,72.12052502,563.2359782,68.73730238,1.735293441,0.642383102,,,0.30841288,0.036848481
UCSD102,120,1,23,0.610108221,0.098672069,1261.251475,605.4974736,75.88717426,2.916938097,75.5496005,2.628455575,24.11282574,2.916938111,24.45039951,2.628455552,343.5824049,70.3921042,369.4442458,61.81876114,2141.317122,217.0197844,2209.270806,198.6833669,777.5707403,120.5802135,819.2237524,99.55171535,714.9777576,222.7554671,79.44975511,2.440839844,79.25455658,2.450807245,20.55024497,2.440839469,20.74544346,2.450807008,195.4757562,29.88179504,196.475545,29.33037986,1787.833264,146.9941111,1809.361286,145.6989037,523.0506101,67.93967461,531.5575978,69.03696653,1.716431316,0.618085384,,,0.304065556,0.039571516
UCSD102,120,1,24,0.566324092,0.136517178,892.0017212,587.4790688,78.27326758,3.499722707,77.37101002,2.747356005,21.72673244,3.499722599,22.62898999,2.747355976,305.2911974,74.50460709,338.859604,69.02155183,1957.454309,207.1009163,2034.68961,184.5829615,665.0059107,131.2099468,722.2909888,106.898733,549.454389,153.9888234,78.98932347,2.109018519,78.89915337,2.097234416,21.01067653,2.109018519,21.10084663,2.097234416,208.1279489,30.42954692,208.7139477,30.25577802,1728.355376,139.8700525,1736.731044,140.5574672,526.9113613,53.89055904,530.561621,54.25117333,1.568998055,0.877634251,,,0.275604115,0.046560723
UCSD102,120,1,25,0.506107834,0.152631627,867.5494473,618.4684084,77.38388217,4.82505836,75.50464838,3.513450311,22.61611784,4.825058368,24.49535161,3.513450337,301.3550355,81.57830867,344.1248413,72.87647158,2016.8501,239.7813256,2119.480049,214.1664185,691.5081342,167.0271239,779.423923,130.2650183,653.3960719,169.3673021,79.93939019,2.247108247,79.71480589,2.278568491,20.06060981,2.247108225,20.28519411,2.278568478,195.190894,28.78507629,196.5207497,28.81453426,1750.464323,139.1854383,1768.322098,140.8693961,507.4945974,65.18721322,515.7606259,66.67336376,1.244143834,0.743023486,,,0.283907928,0.063608023
UCSD102,120,1,28,0.593456959,0.128571919,1144.088204,620.4912286,77.50264998,3.237155816,77.34272873,2.774584357,22.49735002,3.237155816,22.65727127,2.774584357,322.8829451,73.85162828,354.6584534,57.85143306,2044.821337,205.9537687,2117.271657,172.0083436,710.2706674,114.6481717,753.2362063,80.84331323,647.7242739,171.6440852,79.9218559,1.887106784,79.71211273,1.879690399,20.0781441,1.887106784,20.28788727,1.879690399,196.8394586,26.78397333,198.4189489,26.23027774,1722.752779,128.3130425,1738.090715,127.4077092,503.1421107,54.12067714,510.7483303,53.87027619,1.6907603,0.752234862,,,0.281821029,0.041994434
UCSD102,120,1,29,0.602927955,0.091993466,1262.556644,589.109383,73.9736954,2.799861074,74.17751474,2.630319725,26.0263046,2.799861074,25.82248526,2.630319725,355.7604668,67.88727828,377.5353462,59.89860463,2154.281376,194.8959914,2207.382661,180.2784444,822.2129228,92.36279779,848.299816,76.33372689,744.6205281,207.9572228,78.60082155,1.959643183,78.38712586,2.00408343,21.39917845,1.95964318,21.61287414,2.004083444,208.2135894,25.79053989,209.1792838,25.94945622,1832.272338,143.1879551,1852.755937,144.7522088,555.9820009,59.42116074,564.7705698,61.68675587,1.644502063,0.560881485,,,0.33124891,0.035690501
UCSD102,120,2,1,0.630617893,0.094232045,1348.790491,571.375424,76.6629244,2.636591399,76.93598673,2.463193198,23.3370756,2.636591399,23.06401327,2.463193198,352.8432513,56.60955399,369.1623618,46.95422112,2134.201944,173.5799359,2178.39813,155.7709016,767.0278767,78.48028643,784.6574519,59.06517993,710.6907001,184.104655,77.91716693,2.40626068,77.72839257,2.384587824,22.08283308,2.406260656,22.27160743,2.384587847,202.108456,29.98405181,203.4411809,29.83694213,1906.844707,148.4534506,1917.690122,145.2908336,579.1660342,72.73423415,585.7774801,72.02583975,1.860467686,0.623604261,,,0.299736756,0.034411552
UCSD102,120,2,2,0.598509367,0.095479965,1389.435348,565.7869882,73.68756611,2.973829055,73.18327605,2.461568433,26.31243389,2.973829055,26.81672395,2.461568433,353.3484805,66.98532458,372.9034525,55.45461748,2142.099327,172.8887023,2186.20618,145.8367892,824.199528,116.7204929,858.5330423,86.97215663,860.4537108,273.4366986,77.78020015,1.794224363,77.69560066,1.775952203,22.21979985,1.794224363,22.30439934,1.775952203,213.1800099,27.90465617,213.3868422,27.94275405,1904.438171,135.6903792,1921.21239,129.3377447,589.1769757,59.62116055,594.4528123,58.88878175,1.615491595,0.542412969,,,0.338761113,0.040978597
UCSD102,120,2,3,0.601786569,0.090716938,1166.009029,523.6667947,72.63738126,3.370968495,71.83556961,2.825517002,27.36261874,3.370968495,28.16443039,2.825517002,336.6317472,67.15092904,359.5572802,57.99543011,2095.156208,168.1382465,2146.635264,147.3481563,818.0954625,124.4285568,862.3070255,96.79215932,697.8171558,213.385778,78.35562257,1.984323871,78.12628997,1.925724184,21.64437743,1.984323871,21.87371003,1.925724184,205.0267472,26.2972934,205.0726679,25.68280959,1846.290835,136.9001327,1867.434304,136.1634605,560.1923247,55.91542083,568.5809316,54.64743735,1.633442711,0.550781929,,,0.349921366,0.047490687
UCSD102,120,2,4,0.620248913,0.088311729,1179.961278,463.5311962,73.09735111,2.82316076,73.08132412,3.067037636,26.90264889,2.82316076,26.91867588,3.067037636,324.0731007,52.53537785,332.9374922,50.62233805,2116.908374,145.5626246,2141.531248,137.7329861,805.5779694,89.25355579,818.6881626,86.83089236,700.6166505,355.8342504,78.63702623,1.808491274,78.86280128,1.872621769,21.36297377,1.808491274,21.13719872,1.872621769,218.4650474,27.57161544,220.3457344,27.19910425,1782.780106,133.7248174,1793.295119,135.7089732,551.64887,43.66492951,552.1232989,43.8776671,1.765815539,0.59329098,,,0.342515745,0.038457745
UCSD102,120,2,5,0.632902678,0.094791955,1417.485549,555.4903693,73.85247129,2.400590209,73.82022892,2.265306276,26.14752871,2.400590209,26.17977108,2.265306276,350.943604,51.34565334,363.104587,46.55224065,2174.629576,152.3970664,2206.455088,141.4643021,826.6773093,77.23776187,844.3891632,64.94739504,766.938343,276.6891407,78.34189865,1.76408944,78.32092795,1.759209603,21.65810135,1.76408944,21.67907205,1.759209603,213.3990125,25.87337004,213.139006,25.86350415,1793.375954,112.8347836,1802.182445,111.3532678,555.0310125,45.51026157,557.107819,46.16510017,1.882932841,0.646494824,,,0.333974856,0.031918716
UCSD102,120,2,6,0.568783007,0.109737726,1308.994709,579.1868775,74.95698757,2.697004671,74.40011955,2.304124434,25.04301243,2.697004671,25.59988045,2.304124434,334.0706852,71.44977727,358.2116583,58.82390459,2095.345238,184.9078752,2150.52754,164.5899143,774.9193888,117.3312287,816.0810909,91.22066906,895.0952381,259.9704021,78.23577487,2.175848028,78.23484244,2.224361844,21.76422513,2.175848028,21.76515756,2.224361844,205.0769683,24.86035471,204.3796955,24.62119543,1854.090582,131.0991932,1860.056563,132.1484513,564.8098783,65.39546574,565.689003,67.06082357,1.462680197,0.577166606,,,0.320703054,0.038291715
UCSD102,120,2,8,0.558136324,0.077169415,999.2266667,453.271797,71.35596,2.67499497,70.96462984,2.7403984,28.64404,2.67499497,29.03537016,2.7403984,317.8208133,65.61720678,339.3085657,66.86530511,2088.903067,149.7501545,2125.393119,146.8666049,824.2152631,101.0268104,856.7336233,99.54332751,721.24,120.4825675,78.070548,1.529885776,77.97759051,1.467674331,21.929452,1.529885776,22.02240949,1.467674331,225.3188133,26.84840513,225.6396092,26.79980953,1857.3964,96.11340612,1861.929542,95.81450425,582.7248327,42.04653108,585.5435381,41.90192844,1.339276118,0.442170402,,,0.366966714,0.034324396
UCSD102,120,2,9,0.619918952,0.082528643,1281.696476,474.7572716,71.99751498,2.457630796,71.72703462,2.265041736,28.00248502,2.457630796,28.27296538,2.265041736,345.2686313,54.51360445,357.1921631,51.02625637,2151.053128,145.6334683,2178.581332,135.997626,850.0257492,84.94051959,871.0470513,73.24980797,730.5286344,165.0030512,78.03229,1.75918559,77.96269311,1.786123195,21.96771,1.75918559,22.03730689,1.786123195,217.9019344,26.59634384,218.0765519,26.63761144,1843.503357,122.2273641,1852.89949,120.9849423,574.3798366,46.15048903,577.7429395,47.28201908,1.747452855,0.552973086,,,0.359152369,0.033671862
UCSD102,120,2,10,0.642442885,0.065499614,1641.910757,512.0741978,74.43833378,2.163278945,74.54997572,2.056896247,25.56166622,2.163278945,25.45002428,2.056896247,392.4200996,46.69913205,399.5678904,41.91911265,2244.975211,139.3276524,2263.65728,129.5342699,864.5621975,61.49307741,872.5829735,51.86311316,866.0916335,173.9435144,77.56417004,1.814608555,77.39232289,1.8020886,22.43582996,1.814608555,22.60767711,1.8020886,213.4569681,25.73992618,213.9138384,25.36758122,1927.195849,104.3750985,1934.287534,102.7347487,597.8743292,51.77322357,602.7429516,50.90179342,1.876465495,0.450316619,,,0.329697269,0.028404976
UCSD102,120,2,11,0.588922953,0.114268844,1118.118557,541.7011686,76.32415137,2.463138939,75.79990289,2.019764335,23.67584863,2.463138939,24.20009711,2.019764335,333.0730533,59.53828576,353.7584028,50.32597047,2075.046615,182.683509,2131.812625,159.9284678,745.4801009,102.9863656,783.5065286,80.34341845,672.8780069,120.3332882,79.25507973,1.925202126,79.06636676,1.952307353,20.74492027,1.925202126,20.93363324,1.952307353,204.1402543,25.8164601,205.408912,25.50967671,1844.51988,138.1444903,1857.968613,133.6777323,544.4667229,58.31095568,551.4509054,58.77526034,1.606635734,0.647247724,,,0.299084042,0.033336606
UCSD102,120,2,13,0.614845836,0.077800133,1597.54252,557.828186,73.33745733,2.914759592,73.51463982,2.929687905,26.66254267,2.914759592,26.48536018,2.929687905,364.2317362,59.76644332,375.2788481,58.39788789,2215.989216,162.738637,2243.719095,158.8760768,857.0832096,97.12205073,869.3296554,96.47776152,994.9380123,453.1182996,78.82729426,1.870229371,79.11531819,2.017233924,21.17270574,1.870229371,20.88468181,2.017233924,213.4239448,24.21148778,212.2847857,23.2957847,1836.424836,113.3858606,1844.651014,118.2905265,557.0026888,50.34703773,553.5110028,54.69920103,1.697108018,0.512164444,,,0.338710693,0.039831073
UCSD102,120,2,14,0.644851244,0.069765221,1669.371262,531.4576216,75.31125332,2.586445948,75.5258246,2.490471945,24.68874668,2.586445948,24.4741754,2.490471945,389.7102409,46.34365675,398.5698244,41.85869291,2227.280698,151.1441143,2250.452698,140.4956013,841.4115604,57.85706201,849.9051043,50.15889833,886.5681063,277.8256155,77.73494186,2.044914078,77.56143322,1.960056196,22.26505814,2.044914078,22.43856678,1.960056196,211.4658738,28.03330399,213.1490628,27.14024368,1921.499427,129.6185952,1939.721902,123.3060654,592.2815054,59.54085568,600.5813911,56.56382026,1.913879183,0.522610039,,,0.317792057,0.034069871
UCSD102,120,2,15,0.645747348,0.079292863,1587.869668,549.286791,74.94688294,3.878480553,75.45459417,3.724844699,25.05311707,3.878480514,24.54540584,3.724844659,389.8210741,59.28247239,399.8550884,51.00164841,2241.299038,166.9195498,2268.868899,155.0566304,851.9335397,101.3915105,856.7897066,89.83972364,825.3995261,231.9914386,77.63206265,3.083045751,77.60577303,3.301774468,22.36793718,3.083046673,22.3942267,3.301776,199.8545938,34.44846723,199.7574439,34.89728368,1952.99373,149.5857987,1953.980537,143.479292,593.1451269,90.69394909,593.8402996,94.31596552,1.947044924,0.585029161,,,0.323668818,0.053750704
UCSD102,120,2,16,0.634125781,0.0691417,1566.723464,468.6046657,72.6017595,2.315473535,72.70225928,2.31676176,27.3982405,2.315473535,27.29774072,2.31676176,363.7780077,53.25690822,372.4930389,49.90574752,2221.926655,142.3830657,2244.685881,135.6386051,871.7425271,73.83506612,882.4095651,68.61140193,885.8344972,291.3628804,78.17159721,1.579445908,78.23182767,1.54717227,21.82840279,1.579445908,21.76817233,1.54717227,219.052882,26.14068453,219.0500359,25.37626838,1840.218499,117.9812335,1851.379467,119.2101882,572.3950606,45.20261129,573.9565647,45.64346409,1.826694464,0.510391795,,,0.35075632,0.031641451
UCSD102,120,2,17,0.597563953,0.084659419,1326.135514,514.5638198,71.72624636,3.161456084,71.55676014,2.865398612,28.27375364,3.161456084,28.44323986,2.865398612,350.857257,57.87994123,363.5913377,53.82382405,2169.274477,147.9651001,2197.6823,139.6241184,863.9895834,96.62661292,883.9808342,82.35022506,842.0925234,313.2247824,78.56005981,1.80747782,78.3477822,1.877729104,21.43994019,1.80747782,21.6522178,1.877729104,221.2035542,28.64549784,224.1356174,29.48988749,1864.199364,135.4126547,1883.758906,142.1593847,573.4592995,59.88385749,583.728254,65.66109206,1.584536316,0.491501634,,,0.360265523,0.042315384
UCSD102,120,2,18,0.628183019,0.066459637,1632.50309,467.475571,73.9085199,2.65056728,74.05259768,2.55371836,26.0914801,2.65056728,25.94740232,2.55371836,388.009492,43.63087718,395.0119779,39.24808844,2238.595748,151.2359884,2260.417653,141.5341046,869.2223759,64.74268375,877.2745203,54.11627561,934.6860321,225.0669788,77.78839209,1.708666448,77.71289199,1.634864395,22.21160791,1.708666448,22.28710801,1.634864395,208.054686,24.41826306,208.4155955,23.87971971,1909.991137,116.584822,1919.003273,113.1957851,586.3209728,52.41251134,589.7583477,50.07616291,1.761955656,0.418772132,,,0.335676503,0.035870474
