Cell line,Day,Stiffness,FOV,mask_label,redox_ratio_norm_mean,nadh_intensity_mean,nadh_intensity_stdev,nadh_a1_mean,nadh_a1_stdev,nadh_a1_intensity_weighted_mean,nadh_a1_intensity_weighted_stdev,nadh_a2_mean,nadh_a2_stdev,nadh_a2_intensity_weighted_mean,nadh_a2_intensity_weighted_stdev,nadh_t1_mean,nadh_t1_stdev,nadh_t1_intensity_weighted_mean,nadh_t1_intensity_weighted_stdev,nadh_t2_mean,nadh_t2_stdev,nadh_t2_intensity_weighted_mean,nadh_t2_intensity_weighted_stdev,nadh_tau_mean_mean,nadh_tau_mean_stdev,nadh_tau_mean_intensity_weighted_mean,nadh_tau_mean_intensity_weighted_stdev,fad_intensity_mean,fad_intensity_stdev,fad_a1_mean,fad_a1_stdev,fad_a1_intensity_weighted_mean,fad_a1_intensity_weighted_stdev,fad_a2_mean,fad_a2_stdev,fad_a2_intensity_weighted_mean,fad_a2_intensity_weighted_stdev,fad_t1_mean,fad_t1_stdev,fad_t1_intensity_weighted_mean,fad_t1_intensity_weighted_stdev,fad_t2_mean,fad_t2_stdev,fad_t2_intensity_weighted_mean,fad_t2_intensity_weighted_stdev,fad_tau_mean_mean,fad_tau_mean_stdev,fad_tau_mean_intensity_weighted_mean,fad_tau_mean_intensity_weighted_stdev,redox_ratio_mean,redox_ratio_stdev,,redox_ratio_norm_stdev,flirr_mean,flirr_stdev
H9,40,1.5kpa,4,10,0.464369305,274.255,105.3486591,76.0957255,5.471821278,75.8785786,4.903231641,23.9042745,5.471821278,24.1214214,4.903231641,416.55856,131.8863765,405.1983211,111.0012103,2354.84135,488.7161952,2305.666953,417.6185718,864.0219336,143.0832951,851.0623581,121.1449999,329.055,160.3370574,84.7356675,3.728490051,83.43287411,3.641266988,15.2643315,3.728491608,16.56712529,3.641268155,111.0203725,45.92434205,129.1428939,48.49219311,2172.0825,227.0093766,2140.304601,196.8416642,421.3365595,109.7237567,458.4433569,109.4651331,0.941848517,0.375157954,,0.109838947,0.282689911,0.065809886
H9,40,1.5kpa,4,11,0.504545318,430.2404306,310.2040243,75.06482691,4.716422529,75.39987417,4.080384297,24.93517309,4.716422529,24.60012583,4.080384297,404.5584282,108.7569516,393.7830173,78.5496259,2264.989163,365.6120954,2243.484751,290.7214872,858.9446325,119.8278574,842.4865018,95.56109152,389.7607656,219.1843409,82.58557679,5.461921391,80.98604749,4.66073604,17.41442301,5.461921662,19.01395242,4.660736203,117.1623822,48.63772888,132.7209627,45.54472245,2215.545251,242.7374696,2163.030851,214.8597919,474.9110005,145.3389997,513.3381002,126.5779354,1.236022883,0.772067374,,0.149670824,0.303241468,0.060181026
H9,40,1.5kpa,4,12,0.55354205,322.3700121,208.5180936,76.78346675,5.231085089,77.36175561,4.626394982,23.21653325,5.231085089,22.63824439,4.626394982,407.3033265,112.4099737,395.8574735,90.87923574,2237.426542,418.1999915,2202.029647,348.7712923,818.6183341,114.9207451,794.7710689,95.65497992,225.6577993,71.37136692,85.84417122,5.918715367,85.15012769,5.95189709,14.15582988,5.918714206,14.84987328,5.951895936,89.14535006,71.03981138,94.18696947,70.15246903,2410.989661,274.626343,2390.422899,273.2887882,411.6400458,180.0430596,428.5709059,179.4545119,1.435014154,0.774354625,,0.121142587,0.271763033,0.063057909
H9,40,1.5kpa,4,13,0.472765308,381.4848117,257.03473,75.07136294,5.35469624,75.21012116,4.639818962,24.92863706,5.35469624,24.78987884,4.639818962,416.9222304,153.0485843,384.1632246,110.4555888,2254.899769,445.0976638,2161.685632,331.910301,863.3089435,162.5439798,816.7708738,123.160754,392.2478736,254.4312826,78.8555384,4.722144211,77.58946396,3.925878187,21.14446164,4.722144118,22.41053606,3.925878126,158.8792164,57.85658033,176.1367494,54.20440707,2175.599222,236.0646527,2143.586573,207.8053164,580.3135254,138.5203597,613.6995512,120.6891351,1.054119597,0.623390845,,0.140581766,0.317805262,0.07243142
H9,40,1.5kpa,4,14,0.439072163,283.1856217,164.9367739,74.04922009,6.160242889,73.15625181,5.836973068,25.9507799,6.160242905,26.84374819,5.836973075,463.8800807,174.6338918,458.6980517,146.8981831,2355.180407,508.9249363,2323.608696,447.2181089,940.7343427,182.319791,946.6952739,158.3875007,342.1461402,165.901359,87.18669699,4.446984811,85.50173193,4.772258886,12.81330313,4.446984438,14.49826806,4.772258732,84.82646223,39.89001618,99.51968612,44.44923018,2254.110931,212.5142799,2215.315555,199.3860616,356.7146984,118.0552299,399.5828256,126.4150764,0.942676515,0.615327632,,0.154159414,0.298520228,0.072370479
H9,40,1.5kpa,4,15,0.492893411,377.6351706,261.2212098,75.61062769,5.164744269,75.81366427,4.521713139,24.38937231,5.164744269,24.18633573,4.521713139,412.3278609,132.8941777,384.4396524,105.9259872,2247.889318,445.3214562,2154.903902,365.5391281,847.5173143,140.8782843,803.4912847,118.721347,419.5170604,376.5298911,80.3816769,3.9075969,79.19464765,3.120447633,19.61832306,3.907596954,20.80535234,3.12044764,165.9869463,84.62277434,170.0512128,58.39378872,2185.449541,280.2749636,2125.187668,210.5812419,558.405271,140.8329652,574.2817244,104.4307639,1.164032692,0.686991925,,0.148515464,0.30437751,0.066824435
H9,40,1.5kpa,4,16,0.504717559,269.1693122,100.9989937,75.40432857,4.546172905,75.20608435,4.430608461,24.59567143,4.546172905,24.79391565,4.430608461,393.0299101,102.9269004,393.1699643,96.13800037,2295.03836,361.3269332,2278.635089,341.3803223,849.4417052,97.36660898,850.0333315,89.25838063,253.7777778,63.75850049,86.85656402,3.020293836,86.44771959,2.867418154,13.14343598,3.0202938,13.5522804,2.867418188,82.97569524,26.67910598,86.34490772,26.46156232,2223.278307,242.4903162,2218.383788,229.2401232,362.0943505,89.43461996,373.5057949,86.67155881,1.075047865,0.349016739,,0.080966348,0.283499257,0.053316661
H9,40,1.5kpa,4,17,0.57941699,750.9142857,431.8238246,74.523476,4.859829012,75.36929314,4.321096252,25.476524,4.859829012,24.63070686,4.321096252,391.452261,76.28070411,389.9591596,55.13839094,2313.320457,294.0967818,2305.66912,247.8371053,876.8561383,115.9955965,860.4369315,107.0551443,494.2628571,274.1268727,76.82754971,4.119064283,76.86193619,3.809633509,23.17245036,4.119064026,23.13806385,3.809633361,178.2846589,52.49092578,181.6972525,45.52593521,2185.098324,221.5110123,2134.504652,210.7015024,641.0417901,123.9605352,632.7538965,113.0783353,1.691128793,0.985120626,,0.147197991,0.332981325,0.068622425
H9,40,1.5kpa,4,18,0.490147409,446.0282051,324.5187312,75.45451513,4.812317056,76.37048086,4.100296198,24.54548487,4.812317056,23.62951914,4.100296198,387.8746846,92.63048746,383.0588883,65.29973727,2199.608103,339.1344754,2208.43295,269.4526678,822.6283167,89.23970736,807.4730012,68.36881576,404.6538462,209.4300952,83.84192308,4.710785285,82.04679185,4.676555551,16.15807667,4.710785714,17.95320802,4.676555822,103.2348097,38.94260861,115.6966212,40.35721838,2231.61241,201.658912,2202.90935,181.5713703,443.1874815,128.0606465,486.7409372,127.8476025,1.271004101,1.014550509,,0.169569526,0.294244997,0.062357916
H9,40,1.5kpa,4,19,0.547037806,575.4002101,406.741257,73.67359674,5.842162212,75.16217637,4.903597123,26.32640326,5.842162212,24.83782363,4.903597123,402.9989821,132.0076163,384.5096442,88.82171343,2190.781691,385.2356996,2181.446471,278.2003369,863.2974653,144.5363964,824.2310113,108.4025529,447.6418067,384.8201518,78.769302,5.43767117,77.21445491,4.350952825,21.23069824,5.437670618,22.78554519,4.350952481,158.0458492,75.68774216,178.9690217,64.20460689,2198.928592,258.4660821,2140.379129,227.7635776,586.2255124,165.7780882,622.2798431,133.9277183,1.453982221,0.808247123,,0.145921299,0.335452186,0.07527627
H9,40,1.5kpa,4,20,0.552126973,501.3541667,346.2641803,73.3419855,5.439939328,74.34524197,4.936590308,26.6580145,5.439939328,25.65475803,4.936590308,427.5410881,142.0497995,405.2043132,108.4362917,2241.553349,392.7631573,2191.741966,312.5108966,900.7963815,150.4526717,856.754998,126.7773287,386.1754808,264.6833597,79.72664487,5.868741673,78.27211991,5.333994157,20.27335462,5.868742691,21.72787978,5.333994924,135.7283236,57.11989249,153.9035899,57.6190036,2230.271042,211.5670772,2207.339786,188.6934784,555.5108987,166.2286971,595.9446177,153.4577639,1.453737818,0.786033246,,0.138169887,0.336093411,0.072866714
H9,40,1.5kpa,4,21,0.534497137,617.8965517,431.6483092,74.04377609,4.301647385,74.57244927,3.456203214,25.95622386,4.301647556,25.42755072,3.456203242,406.5974839,97.1259909,395.3709244,70.62929534,2228.851322,299.7040095,2222.070187,226.8130146,872.2395645,92.96016178,855.5024354,74.65060878,481.016092,276.7333124,82.13064586,6.853387456,80.00021639,6.120556093,17.86935414,6.853387323,19.99978355,6.120556128,125.767791,71.40415407,148.1030918,65.54292092,2256.493667,229.9137156,2212.851464,195.1971207,497.9565824,195.8846977,555.5172626,177.6459682,1.479714384,1.126415802,,0.155514934,0.317693663,0.053927331
H9,40,1.5kpa,4,22,0.584634937,678.7531486,468.8153563,73.71179219,6.372890596,74.84235093,6.094326103,26.28820781,6.372890596,25.15764907,6.094326103,415.1514383,139.3385602,396.4068175,78.73936433,2310.054635,374.4975569,2298.112404,276.8239277,911.7882165,202.3975421,875.6476606,169.9773946,433.8211587,316.0341957,77.90741083,5.4769347,76.37533051,4.407296644,22.09258904,5.476935058,23.62466936,4.407297142,160.6135428,57.17723623,179.305734,49.98528396,2212.778161,231.5034703,2143.590131,198.5358083,607.8303813,150.6709891,639.3451552,122.9510006,1.626207533,0.791606851,,0.123527028,0.339217425,0.086977959
H9,40,1.5kpa,4,23,0.517671947,341.8414986,304.676851,73.62823458,5.199185359,74.65184012,4.783007239,26.37176542,5.199185359,25.34815988,4.783007239,403.4622363,101.3240004,398.3945427,79.2484195,2167.084438,357.9501471,2186.519416,299.0867809,856.4100009,95.19705391,841.7150751,79.75595726,285.1700288,238.3359396,85.59494669,5.757431728,83.17717521,6.301166585,14.40505447,5.757430648,16.82282574,6.301165405,96.86069049,93.33299742,113.5780365,83.55592119,2317.284784,289.7964865,2271.949441,263.7848191,407.6633414,172.7677285,466.4834882,176.397085,1.350353635,1.102986596,,0.140082382,0.309280883,0.062927353
H9,40,1.5kpa,4,25,0.485377043,399.6242938,290.9687988,74.71738602,5.473032772,75.05460968,4.754153075,25.28261398,5.473032772,24.94539032,4.754153075,441.7437034,164.958953,408.3897836,121.5641521,2311.322288,480.098153,2231.682908,348.5895316,900.6683214,170.9388311,854.8043599,132.6402569,365.240113,198.7035991,80.01570452,6.31572641,79.16802485,5.534922985,19.98429571,6.315725956,20.83197523,5.534922766,154.7969102,112.6207294,162.9128078,91.2925115,2236.722627,231.1726433,2194.186234,217.1690686,564.2407587,193.2832735,580.6815336,167.4443117,1.106160561,0.644544551,,0.137948637,0.318710055,0.078093982
H9,40,1.5kpa,4,26,0.50949971,318.8847926,229.9577479,75.22509278,6.400961832,75.96756287,5.747052928,24.77490717,6.400961945,24.03243708,5.747053054,449.2507404,171.8547622,430.6004764,138.3912713,2316.060906,517.9429803,2272.534911,456.5688704,893.8002028,161.625447,859.3272954,137.6417591,264.296467,113.3152135,85.3548086,5.244026051,84.40206716,5.15932562,14.64519167,5.24402556,15.59793307,5.159325143,93.44745023,46.18347939,101.2269244,47.00689236,2339.526805,238.2225573,2316.912984,231.0108398,417.7696133,152.4190284,442.3969517,151.25255,1.36103798,1.157249522,,0.15394016,0.291984546,0.081516373
H9,40,1.5kpa,4,27,0.546416118,545.6293766,378.3837929,74.0045374,4.765077249,74.38580654,3.911922328,25.99546259,4.765077281,25.61419345,3.911922337,422.0568173,129.0962166,398.7082649,81.80567086,2262.006593,359.2733994,2200.727445,250.7032061,892.1196093,131.1276933,855.329686,91.64474468,417.470538,282.6045324,79.7721959,4.711033095,78.57246364,3.772869506,20.2278043,4.711032565,21.42753644,3.772869231,158.443671,84.43808765,172.5384779,61.93432547,2168.97035,247.7871156,2114.315336,208.8926318,558.9527172,149.2538937,584.2047663,113.4027202,1.48936512,0.939821503,,0.148646102,0.327353735,0.064235998
H9,40,1.5kpa,4,28,0.524807423,334.5113122,245.0048778,73.91815475,5.598342614,74.31998288,4.625662135,26.08184525,5.598342614,25.68001712,4.625662135,412.3473982,130.7185786,401.5379897,99.76392323,2200.543937,398.8444586,2187.075773,321.7631795,866.4788548,102.3776109,851.1172237,80.50150988,270.2488688,146.2789641,88.563419,3.782880259,87.10948841,4.26430014,11.43658095,3.782880604,12.89051151,4.264300404,72.81258733,33.89329572,87.53766886,41.92425154,2471.910362,253.1857107,2418.44572,249.8140833,341.2465198,104.0800877,380.1167269,116.2914581,1.371454516,0.979872986,,0.146251079,0.294823011,0.06289338
H9,40,1.5kpa,4,29,0.555644861,856.3975904,649.1651578,76.92941627,4.736432006,78.91820958,3.5722226,23.07058373,4.736432006,21.08179042,3.5722226,424.0373855,111.5161917,399.2782443,59.1791859,2288.449729,334.1541305,2239.202239,232.9483318,849.1325277,140.1220378,785.0572889,92.99666939,563.7409639,393.6102581,80.03144096,5.932718436,78.31719264,4.427052699,19.96855898,5.932718477,21.68280734,4.427052718,159.027681,66.76979345,184.0361475,52.31192892,2260.258554,208.2536139,2201.341189,203.2944149,574.2705655,181.292191,620.8218312,142.5590499,1.945530489,1.947694859,,0.190355019,0.289839704,0.063251018
H9,40,1.5kpa,4,33,0.444670996,436.220339,368.0732157,75.07298263,4.297303046,75.59203952,3.442737497,24.92701737,4.297303046,24.40796048,3.442737497,362.5696992,113.6119874,358.5657933,82.53260615,2200.353263,340.7330691,2210.364472,264.5235081,815.127677,131.4242305,806.6960448,96.55345614,509.6228814,386.0856004,84.58708305,4.576732004,82.04940318,4.188376928,15.41291805,4.576730192,17.95059727,4.188375843,122.2891814,47.39925842,148.0094802,41.87311299,2178.599661,199.1048742,2138.976679,158.0844287,433.5867976,124.5362642,502.5659141,115.2332367,0.889861784,0.447876016,,0.114918579,0.295303475,0.050696708
H9,40,1.5kpa,5,2,0.573584641,439.7136782,207.3278547,75.02568508,4.473674328,75.34878446,4.141006773,24.97431492,4.473674328,24.65121554,4.141006773,371.5985198,100.137723,363.6036427,77.65321594,2214.582647,382.0513297,2183.534654,313.5464138,822.0348166,111.0111464,804.5676223,88.35649286,331.3958186,260.7618335,82.99938327,4.741714507,81.62262788,4.310177038,17.00061655,4.741714859,18.37737202,4.310177276,120.5316755,57.96576502,140.8686854,58.29548977,2223.844167,257.7351935,2141.36886,264.1244937,471.7471129,137.6519013,502.589774,123.327735,1.590413409,0.838209097,,0.134971983,0.301850522,0.056202294
H9,40,1.5kpa,5,3,0.581008537,340.6531038,156.2406693,73.08000209,5.559394926,73.23164289,5.135621049,26.91999791,5.559394926,26.76835711,5.135621049,397.8255801,141.3036042,388.4136088,118.2905482,2260.333161,420.2138902,2230.877208,360.7808035,887.8008411,153.4631093,872.5231362,134.2569305,243.2900365,159.1392548,85.3839483,5.002533591,83.88292176,5.100005258,14.61605233,5.002532702,16.11707872,5.100004461,100.7611616,62.05358176,116.3472127,62.46784282,2292.745931,268.1529414,2235.33867,259.9873947,414.6904583,147.4034381,450.2742756,144.7238482,1.567212632,0.725883034,,0.111701538,0.31675358,0.069590066
H9,40,1.5kpa,5,5,0.502783221,302.9143915,149.2494459,73.28363309,5.212310935,73.19018642,4.85814701,26.71636691,5.212310935,26.80981358,4.85814701,404.472545,143.6728774,388.472162,126.5532084,2283.753915,406.8766148,2245.867134,366.6606241,895.7140714,142.6908902,877.8645002,137.6797932,351.909764,374.1938943,80.59340689,4.430510823,78.92923862,3.658646325,19.40659309,4.430510873,21.07076137,3.658646358,147.6940093,77.36103651,168.4486566,61.87228959,2173.247594,278.4320702,2107.560325,226.5068838,534.761417,141.2413157,572.4923755,112.2861461,1.172706841,0.64830722,,0.133184175,0.332505809,0.066830726
H9,40,1.5kpa,5,6,0.481864507,412.8854167,327.03977,76.82169774,5.765922116,77.34414483,4.318914805,23.17830226,5.765922116,22.65585517,4.318914805,402.354342,157.9770293,345.5214319,105.1276062,2256.026977,506.9095756,2124.434414,332.4135865,818.3024454,181.6941557,741.326615,129.6683017,497.8489583,574.9146643,84.54425747,6.428150733,79.77784307,5.514781682,15.45574243,6.428150941,20.22215689,5.514781814,117.219076,67.08461238,174.0239483,63.13018467,2215.682361,251.5540613,2060.343703,207.6657903,427.013355,163.8717228,543.6247951,137.2835971,1.245742926,0.996652948,,0.179964967,0.275842582,0.070858708
H9,40,1.5kpa,5,7,0.486294455,269.1991935,203.195726,75.37501992,6.407210121,75.14875619,5.523087575,24.62498005,6.4072102,24.85124379,5.523087616,413.4920941,162.9213946,392.5911793,121.2712535,2213.812821,470.1397221,2174.671612,369.693331,842.1163336,156.0001369,824.527718,119.1822638,243.5379032,162.4344042,85.96959008,4.954456804,84.47933996,4.981133139,14.03040997,4.954456786,15.52066006,4.981133132,97.66725177,87.02276468,114.4042833,81.88118908,2262.064355,284.4914642,2217.440477,262.7007287,393.6883051,152.6315698,432.7691069,149.8113362,1.207606242,0.856160019,,0.168243046,0.287715715,0.077442702
H9,40,1.5kpa,5,8,0.549691771,288.6591512,162.7502578,73.68165192,5.362750663,73.21634378,4.873275338,26.31834808,5.362750663,26.78365622,4.873275338,413.8946698,145.7934902,397.6311566,116.2796498,2328.330855,448.3735419,2277.637567,380.911486,904.8252142,143.8068238,890.5880754,120.4161398,238.1094164,179.6506427,81.31469569,5.788331934,79.40822871,5.106385724,18.6853042,5.788332174,20.59177122,5.10638591,157.9392869,119.7216395,173.0625259,97.22897655,2250.70317,343.9869478,2179.980942,302.8025255,539.3819951,200.436343,577.8978221,165.8172693,1.515167651,0.986470392,,0.14878715,0.325783481,0.071852008
H9,40,1.5kpa,5,9,0.544220364,336.2792845,168.6076323,72.85619134,5.284108445,72.71827766,4.679491413,27.14380868,5.284108369,27.28172235,4.679491376,424.2132574,133.5879411,411.4823131,109.1090216,2339.10603,412.274666,2301.199664,348.2294737,932.3745024,134.195701,917.9064322,113.5562317,264.8972879,127.1979881,85.64092302,4.592102409,84.53677295,4.701846304,14.35907687,4.592102446,15.46322698,4.701846354,95.33739567,54.19790818,103.120764,51.9086911,2297.005874,253.9038449,2254.755945,245.3180441,405.9416286,134.7620761,429.8074179,132.4833216,1.378838914,0.72025741,,0.125183171,0.318210251,0.065698915
H9,40,1.5kpa,5,10,0.538718652,434.4545455,249.8521481,74.95852796,4.411520037,75.03383267,4.006558666,25.04147202,4.411520092,24.96616733,4.006558673,380.488756,105.0923273,377.7687168,81.0047341,2199.948235,367.2477524,2175.502376,287.8126763,827.2267269,117.2619595,819.9233736,92.59961828,369.3136629,273.6281844,80.69509809,4.451234499,79.47668517,3.857394748,19.30490167,4.451235065,20.52331473,3.857395041,142.1857126,58.5644792,161.372139,54.06004873,2201.020005,231.8318628,2143.461862,214.7560786,533.6564428,128.3197582,563.9829859,111.9943872,1.456297573,0.946113129,,0.153033267,0.311420261,0.058004593
H9,40,1.5kpa,5,11,0.518801767,323.0858268,171.5842936,73.96797866,5.167957713,73.75015235,4.562373459,26.03202134,5.167957713,26.24984765,4.562373459,426.7398775,133.0069483,412.6325909,108.4880524,2323.647402,446.7753153,2285.204862,385.1525022,908.0727381,139.2729644,893.8791974,117.9124973,300.215748,239.0950078,86.72676213,4.450637146,84.94618897,4.411570761,13.27323734,4.450637804,15.05381077,4.411571182,90.59238528,45.75553682,107.7666228,46.73689066,2305.660913,286.1500604,2208.147201,271.9633707,375.9845522,119.2947642,415.1681181,114.5281024,1.360235197,0.949762012,,0.155658806,0.301122864,0.062191957
H9,40,1.5kpa,5,12,0.50813602,386.300974,242.315474,74.64744945,4.989259337,74.74389144,4.482038668,25.35255055,4.989259337,25.25610856,4.482038668,377.5461035,138.1436702,369.8578906,106.3966789,2186.416097,395.9780412,2154.235349,323.1010631,827.1196118,160.7946908,813.7811773,134.9718145,388.8603896,329.0323751,81.55965149,5.284571675,79.57394856,4.580942779,18.44034838,5.284571938,20.42605137,4.580942968,133.6817389,64.12950389,156.3131644,58.23750781,2233.718,257.8238004,2158.061639,226.228707,513.7408689,153.7746142,558.9031156,129.9498924,1.30707981,0.915814552,,0.16145288,0.311825856,0.062796874
H9,40,1.5kpa,5,13,0.476941639,251.9601348,192.6551733,73.62489208,6.18291377,72.73002527,5.360772688,26.37510788,6.182913868,27.26997472,5.360772708,454.4507574,184.1319777,420.621429,143.4605367,2409.239944,527.2765388,2319.439417,415.7199476,953.9989916,179.0779549,926.0583781,136.575902,248.5962942,155.7257569,82.94530062,4.901858881,81.48175971,4.654434874,17.05469924,4.901859179,18.51824019,4.654435111,122.4268093,71.04019164,136.7887912,65.19512336,2206.837726,260.4525033,2169.897825,241.8076278,471.5446583,148.8092167,507.2964314,138.554602,1.144660528,0.850082658,,0.158675087,0.319624864,0.078757565
H9,40,1.5kpa,5,14,0.519592625,474.0623819,226.4393363,72.8252225,4.873871924,72.99984816,4.288919346,27.1747775,4.873871924,27.00015184,4.288919346,403.2931456,120.1221306,388.9807526,92.30307472,2286.240321,327.2385838,2282.013921,281.6943812,906.6113968,114.0215717,893.4922087,95.10380912,458.2778828,316.4687789,80.94435917,3.784632378,80.60346723,3.01386355,19.05564072,3.784632691,19.39653273,3.013863681,144.6441769,49.39329569,161.4976233,45.86623065,2116.035463,224.2770982,2078.979608,194.1900901,515.3380992,105.6401913,530.6719166,85.75806538,1.290520857,0.757801425,,0.143666838,0.336200349,0.060486143
H9,40,1.5kpa,5,15,0.421806527,280.3427495,198.7307163,71.71363352,9.366436754,71.21214521,7.292531455,28.28636648,9.366436754,28.78785479,7.292531455,448.5387096,281.7845811,382.1584961,216.7945689,2469.675047,609.4114081,2323.860382,495.4587259,1008.751812,306.9838364,935.518211,251.7972986,384.9096045,275.2125892,86.88117326,5.113920916,84.61703625,4.878521205,13.11882637,5.113921335,15.38296381,4.878520998,87.39950471,43.5423117,107.5702588,43.8638562,2216.598738,250.6396995,2154.718128,214.4900422,359.050262,134.9898013,416.5379801,129.3267486,0.897544922,0.667057876,,0.160426353,0.32674188,0.107635188
H9,40,1.5kpa,5,16,0.535926728,271.5418719,155.8795437,74.46000632,5.692780766,73.92928259,5.201733411,25.53999368,5.692780766,26.07071741,5.201733411,440.0356003,148.336422,418.2855086,116.4700985,2369.250698,509.6242952,2286.134269,423.7168081,916.2107795,144.0124964,892.0128323,113.6411353,208.0361248,88.74970067,86.56046133,5.189105536,85.60102015,5.415100228,13.43953947,5.189104489,14.39898056,5.415099244,89.65270025,60.41787222,97.43912989,60.92152009,2360.807176,278.2928829,2326.791045,282.8410602,387.6936007,150.3510556,409.6429107,151.4574173,1.367119102,0.802508179,,0.133344767,0.296805722,0.071175569
H9,40,1.5kpa,5,17,0.530339226,298.5334608,245.3292094,75.10739388,5.464903042,74.6166708,4.426837457,24.89260612,5.464903042,25.3833292,4.426837457,469.1210038,177.2772315,421.6393601,131.6957187,2412.091166,463.434864,2322.061069,369.3900544,940.2075047,154.9449324,895.0360835,116.1618735,235.6462715,223.5185842,85.32406176,5.937310408,82.93475088,5.988082026,14.67593837,5.937310406,17.06524916,5.988082069,106.8086256,83.43948909,130.2941639,76.76867833,2366.857361,301.5434877,2288.197873,283.929212,429.2994564,186.4996623,487.8564058,177.0503024,1.41896044,0.990033845,,0.151387918,0.293812721,0.068690182
H9,40,1.5kpa,5,18,0.410257983,199.4445371,180.6463469,75.75110992,6.626561205,74.84609933,5.587467953,24.24889011,6.626561127,25.15390068,5.587467917,472.520092,200.0469175,442.7849831,156.6316426,2418.354525,614.9829868,2318.16677,470.8726207,926.4297789,206.7719242,902.0505675,154.8564517,257.9608007,176.2425805,80.91342135,4.655615663,79.48436774,4.193751691,19.08657863,4.655615735,20.51563223,4.193751783,147.2826601,79.03679,164.2886365,71.60889942,2178.177523,281.981949,2136.86723,259.837895,528.8057269,148.6837092,563.3630785,130.9174186,0.873452203,0.705782607,,0.160464047,0.301039407,0.083767462
H9,40,1.5kpa,5,19,0.545635918,346.8119266,202.1273476,73.78529202,5.166695652,73.69359497,4.659684786,26.21470798,5.166695652,26.30640503,4.659684786,413.543256,119.1695847,410.3164614,98.09685539,2306.661569,401.507696,2292.906985,344.8466976,897.9524663,118.9631176,895.9840805,101.5889119,279.6165138,174.9002801,81.23569606,5.190206356,79.78829587,4.850967875,18.76430367,5.190206935,20.21170397,4.85096829,141.9482153,76.37237551,155.8732134,68.13475988,2221.721743,284.3440398,2167.473072,260.0318699,525.1582049,157.4252649,555.2885601,140.0741106,1.487806525,0.954239633,,0.152285304,0.323929249,0.066046934
H9,40,1.5kpa,5,20,0.431910757,190.655706,76.78915235,74.04573056,6.627209174,73.64129617,6.615639169,25.95426944,6.627209174,26.35870383,6.615639169,458.8169014,181.8293831,460.4666241,170.4851163,2297.96619,493.2979436,2260.857822,469.8164591,919.8005873,149.0528529,918.7942253,135.0815471,241.6344294,61.75580392,88.66542708,4.201493867,87.89085696,4.3089939,11.33457275,4.201493833,12.10914284,4.308993938,73.59290503,34.18912107,78.96421749,35.14645095,2296.991799,262.2529167,2265.333114,258.8240662,318.9101138,110.853387,336.7635726,112.4348467,0.804647062,0.291499659,,0.088193812,0.293408195,0.076583693
H9,40,1.5kpa,5,21,0.443656126,228.756135,189.9120325,74.35598781,5.91824077,73.42114166,5.255418665,25.64401223,5.918240667,26.57885837,5.255418588,436.2903196,172.977951,419.5675956,133.6325317,2347.587462,495.1913266,2292.647322,414.5451619,913.5153371,176.8469732,906.5673128,136.0145348,270.6587423,192.7478031,80.92022699,4.751714079,79.44597522,4.335305966,19.07977318,4.751713683,20.55402486,4.335305728,143.9421724,65.77019261,157.5730272,56.73355869,2164.252446,267.0335887,2117.357331,237.9932006,523.4824473,137.1545537,554.7833066,119.2937986,1.028847895,0.797811247,,0.174571131,0.317908707,0.074980058
H9,40,1.5kpa,5,22,0.449646605,294.5077081,187.9005039,74.22530586,5.679108242,73.5002175,5.493456379,25.77469415,5.679108212,26.4997825,5.493456371,406.0101357,150.5162725,392.2811457,127.7612089,2327.671131,473.7568084,2286.777744,413.9223823,888.9900558,174.8760532,885.0886721,156.9228846,405.323741,336.4893677,83.01651572,4.981507437,80.27405832,4.650291509,16.98348466,4.981506864,19.72594185,4.650291132,125.573867,55.58779011,156.683598,55.07243264,2216.390072,244.9129093,2125.948748,210.4714003,472.2514169,133.5224552,537.2351774,121.7630879,1.010975153,0.722744546,,0.163411002,0.310996874,0.068160246
H9,40,1.5kpa,5,24,0.407267828,296.7912688,204.5065837,74.80957572,5.207420716,74.56429491,4.737556799,25.19042428,5.207420716,25.43570509,4.737556799,402.737307,158.9507893,384.6586474,124.082033,2276.397258,435.6924899,2244.495264,342.7052367,865.5888348,181.0414496,851.2980985,152.2817104,477.9863574,389.8503401,79.2344251,4.149151018,77.68873025,3.176848607,20.7655751,4.149150425,22.31126982,3.176848315,164.3767471,52.33914754,183.9550167,43.65800147,2137.53513,234.8984784,2082.616784,184.3479304,567.6097409,112.9561393,603.8582372,88.46722356,0.845563156,0.639604255,,0.158351252,0.318376239,0.065415946
H9,40,1.5kpa,5,26,0.463612218,386.8163265,349.3051182,74.36172463,6.444012811,74.46658006,5.100053835,25.63827532,6.44401298,25.53341993,5.100053879,431.3837973,161.0996397,393.9056542,106.4824522,2397.917551,482.4881003,2270.477406,352.1462116,920.6703276,168.2886358,865.3243034,132.5723926,409.3482993,418.38026,84.17980721,4.516264045,82.59878536,3.830902458,15.82019271,4.51626426,17.4012146,3.830902582,128.1867465,53.69722471,151.8432889,50.15343508,2134.585415,255.0079889,2069.390577,224.824198,441.0358898,133.3120006,482.697404,116.8996604,1.116905733,0.889565717,,0.167861111,0.306264156,0.081800956
